loyalty_number,loyalty_card,clv,province,enrollment_year,gender,marital_status,education,churn_score,risk_tier,final_segment,segment_name,strategic_quadrant,behaviour_cluster,flights_18m,active_months_18m,months_since_last_flight,flight_trend,redemption_ratio,seasons_flown,pts_earned_18m,distance_18m,enrollment_tenure_months,churn_label
759991,Star,2646.57,British Columbia,2015,Male,Divorced,Doctor,0.024740178,Low Risk,Loyalists,Road Warriors,Loyalists,3,30,10,0.0,1,0.0,4.0,47095.0,47095,37,0
446712,Star,2647.2,New Brunswick,2015,Male,Married,Bachelor,0.012332075,Low Risk,Loyalists,Road Warriors,Loyalists,3,33,12,1.0,4,0.0137402026381189,4.0,41848.0,41848,31,0
874938,Star,2647.2,Quebec,2018,Female,Married,Bachelor,1.0,Dormant,Dormant,Dormant,Sleeping/Lost,-1,0,0,0.0,0,0.0,0.0,0.0,0,0,2
131047,Star,2647.52,British Columbia,2016,Male,Single,Bachelor,0.0031716877,Low Risk,Loyalists,Road Warriors,Loyalists,3,53,17,0.0,1,0.0114963756406112,4.0,86636.0,86636,21,0
367562,Star,2647.52,Quebec,2013,Female,Single,Bachelor,0.13474554,Low Risk,Loyalists,Road Warriors,Loyalists,1,28,12,0.0,-3,0.0369186427354906,4.0,38165.0,38165,55,0
386298,Star,2647.52,Quebec,2018,Female,Single,Bachelor,0.00054663536,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
744698,Star,4929.55,Ontario,2018,Male,Married,Bachelor,0.58067524,Medium Risk,Sleeping/Lost,Occasional Flyers,Sleeping/Lost,4,12,3,1.0,10,0.0,2.0,33745.5,22497,4,0
441419,Star,2647.52,Nova Scotia,2017,Male,Single,Bachelor,0.99859744,High Risk,Sleeping/Lost,Fading Flyers,Sleeping/Lost,2,9,5,7.0,0,0.0,2.0,16128.0,16128,15,1
459017,Star,2647.52,Quebec,2013,Male,Single,Bachelor,0.0038167778,Low Risk,Loyalists,Road Warriors,Loyalists,3,34,14,0.0,3,0.0,4.0,52163.0,52163,61,0
539705,Star,2647.52,New Brunswick,2014,Female,Single,Bachelor,1.0,Dormant,Dormant,Dormant,Sleeping/Lost,-1,0,0,0.0,0,0.0,0.0,0.0,0,51,2
542118,Star,2647.52,Ontario,2016,Female,Single,Bachelor,0.12410945,Low Risk,Loyalists,Road Warriors,Loyalists,3,26,12,0.0,6,0.0192795535261288,4.0,39420.0,39420,21,0
697905,Star,2647.52,Quebec,2013,Male,Single,Bachelor,0.60903376,Medium Risk,Sleeping/Lost,Road Warriors,Sleeping/Lost,1,26,9,3.0,-3,0.0,4.0,34806.0,34806,62,0
877654,Star,2647.52,Quebec,2014,Female,Single,Bachelor,0.06359567,Low Risk,Loyalists,Road Warriors,Loyalists,1,24,8,1.0,5,0.029829941455255,4.0,39457.0,39457,49,0
532978,Star,2648.35,Ontario,2014,Male,Married,High School or Below,0.023207013,Low Risk,Loyalists,Road Warriors,Loyalists,1,19,8,1.0,-2,0.0,4.0,26114.0,26114,44,0
608419,Star,2648.47,Quebec,2014,Male,Married,Doctor,0.0036299091,Low Risk,Loyalists,Road Warriors,Loyalists,3,35,12,0.0,3,0.02191151120475,4.0,52210.0,52210,49,0
720178,Star,2648.47,British Columbia,2012,Male,Married,Doctor,1.0,Dormant,Dormant,Dormant,Sleeping/Lost,-1,0,0,0.0,0,0.0,0.0,0.0,0,74,2
375399,Star,2649.21,British Columbia,2018,Male,Divorced,Bachelor,0.020394284,Low Risk,Loyalists,Road Warriors,Loyalists,3,25,11,1.0,1,0.0161545104151309,3.0,47479.0,47479,0,0
417507,Star,2649.21,Quebec,2016,Male,Divorced,Bachelor,0.043903224,Low Risk,Loyalists,Road Warriors,Loyalists,1,23,10,0.0,0,0.0420379397062932,4.0,32209.0,32209,18,0
565805,Star,2649.66,Ontario,2016,Female,Single,College,0.2674848,Low Risk,Loyalists,Road Warriors,Loyalists,3,28,10,0.0,3,0.0115596288023579,4.0,43427.0,43427,23,0
342156,Star,2650.62,Ontario,2014,Male,Divorced,Bachelor,0.051334396,Low Risk,Loyalists,Road Warriors,Loyalists,3,35,14,0.0,-2,0.0290842902232635,4.0,51643.0,51643,46,0
584536,Star,2650.62,Alberta,2013,Female,Divorced,Bachelor,0.60404646,Medium Risk,Sleeping/Lost,Road Warriors,Sleeping/Lost,3,30,14,2.0,-2,0.0102669404517453,4.0,48213.0,48213,54,0
614100,Star,2651.62,British Columbia,2013,Female,Married,Bachelor,0.5413692,Medium Risk,Sleeping/Lost,Road Warriors,Sleeping/Lost,3,33,11,4.0,-2,0.0104332137043792,4.0,50991.0,50991,63,0
756663,Star,2651.62,Ontario,2018,Male,Married,Bachelor,1.0,Dormant,Dormant,Dormant,Sleeping/Lost,-1,0,0,0.0,0,0.0,0.0,0.0,0,0,2
361266,Star,2652.06,Ontario,2016,Female,Married,College,0.046224814,Low Risk,Loyalists,Road Warriors,Loyalists,3,39,14,0.0,3,0.0272787295409528,4.0,57554.0,57554,19,0
762562,Star,2652.06,Alberta,2018,Male,Married,College,0.0032051317,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
852520,Star,2652.07,British Columbia,2016,Female,Married,Bachelor,0.06840607,Low Risk,Loyalists,Road Warriors,Loyalists,3,30,9,2.0,-2,0.0,4.0,57940.0,57940,23,0
902742,Star,2652.07,Ontario,2018,Female,Married,Bachelor,0.0010403096,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
366537,Star,2652.29,British Columbia,2016,Male,Single,College,0.009875518,Low Risk,Loyalists,Road Warriors,Loyalists,3,28,12,0.0,0,0.0216064399133088,4.0,45218.0,45218,27,0
915933,Star,2652.29,Ontario,2015,Male,Single,College,0.2012365,Low Risk,Loyalists,Road Warriors,Loyalists,1,20,10,0.0,4,0.0152151564106329,4.0,34045.0,34045,31,0
397962,Star,2652.7,British Columbia,2015,Female,Married,Bachelor,1.0,Dormant,Dormant,Dormant,Sleeping/Lost,-1,0,0,0.0,0,0.0,0.0,0.0,0,40,2
882084,Star,2652.7,Ontario,2018,Female,Married,Bachelor,0.00069424027,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
155791,Star,2654.38,Ontario,2015,Female,Married,Bachelor,0.009967606,Low Risk,Loyalists,Road Warriors,Loyalists,1,12,10,2.0,0,0.0377510040160642,4.0,21165.0,21165,32,0
668020,Star,2654.38,British Columbia,2015,Female,Married,Bachelor,0.0048048957,Low Risk,Loyalists,Road Warriors,Loyalists,3,35,14,0.0,0,0.033657956361744,4.0,53806.0,53806,38,0
386037,Star,2655.86,Ontario,2016,Male,Divorced,Bachelor,0.0061248736,Low Risk,Loyalists,Road Warriors,Loyalists,3,40,15,0.0,1,0.0184613869834914,4.0,60938.0,60938,22,0
465927,Star,2655.86,Yukon,2018,Male,Divorced,Bachelor,0.00091510144,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
130823,Star,2656.0,British Columbia,2012,Male,Divorced,Bachelor,0.23034395,Low Risk,Loyalists,Road Warriors,Loyalists,1,18,8,1.0,1,0.0,4.0,27063.0,27063,67,0
952003,Star,2656.0,Ontario,2014,Female,Divorced,Bachelor,0.07372151,Low Risk,Loyalists,Road Warriors,Loyalists,3,27,10,2.0,0,0.0173054380004371,4.0,50331.0,50331,46,0
353786,Star,2656.52,Quebec,2017,Female,Single,College,0.35547316,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,11,3,0.0,7,0.0,2.0,11659.0,11659,7,0
762255,Star,2656.52,Manitoba,2018,Female,Single,College,0.20290254,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,5,3,1.0,-1,0.0462629569012547,2.0,9165.0,9165,5,0
290200,Star,2656.71,Ontario,2017,Male,Single,Bachelor,0.0963161,Low Risk,Loyalists,Road Warriors,Loyalists,1,17,6,3.0,-8,0.0196057983105641,4.0,19178.0,19178,14,0
811429,Star,2656.71,British Columbia,2014,Female,Single,Bachelor,1.0,Dormant,Dormant,Dormant,Sleeping/Lost,-1,0,0,0.0,0,0.0,0.0,0.0,0,51,2
609730,Star,2656.85,Ontario,2016,Female,Married,High School or Below,0.09743951,Low Risk,Loyalists,Road Warriors,Loyalists,1,24,12,0.0,2,0.0517627510475364,4.0,27684.0,27684,22,0
683458,Star,5045.87,Ontario,2018,Female,Married,Bachelor,1.0,Dormant,Dormant,Dormant,Sleeping/Lost,-1,0,0,0.0,0,0.0,0.0,0.0,0,2,2
539746,Star,2656.99,Manitoba,2018,Female,Married,Bachelor,0.0009023615,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
484543,Star,2657.57,British Columbia,2016,Male,Married,College,0.9998203,High Risk,Sleeping/Lost,Fading Flyers,Sleeping/Lost,2,13,4,10.0,0,0.0,3.0,20767.0,20767,18,1
745383,Star,5133.4,Ontario,2018,Male,Divorced,Doctor,0.07347883,Low Risk,Loyalists,Road Warriors,Loyalists,0,16,2,0.0,16,0.0,2.0,46428.0,30952,2,0
451528,Star,5182.46,Ontario,2018,Male,Married,College,0.008481024,Low Risk,Loyalists,Road Warriors,Loyalists,0,16,2,0.0,16,0.0,2.0,50436.0,33624,2,0
545586,Star,2658.22,British Columbia,2017,Male,Single,Bachelor,0.19446619,Low Risk,Loyalists,Road Warriors,Loyalists,1,20,6,0.0,1,0.0,4.0,30117.0,30117,8,0
176115,Star,2659.34,Alberta,2013,Female,Single,Bachelor,0.009223177,Low Risk,Loyalists,Road Warriors,Loyalists,3,40,13,0.0,7,0.0062027118136189,4.0,66745.0,66745,55,0
528697,Star,2659.34,Ontario,2018,Female,Single,Bachelor,0.003064193,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,0,0,0.0,0,0.0,0.0,0.0,0,5,0
473564,Star,2659.5,Quebec,2013,Female,Married,Bachelor,0.9997124,High Risk,Sleeping/Lost,Fading Flyers,Sleeping/Lost,2,8,3,10.0,0,0.0,3.0,9564.0,9564,58,1
516362,Star,2659.5,British Columbia,2013,Female,Married,Bachelor,0.004768508,Low Risk,Loyalists,Road Warriors,Loyalists,1,19,9,1.0,0,0.0661091549295774,4.0,22720.0,22720,61,0
763248,Star,5558.3,Ontario,2018,Female,Married,Bachelor,0.30885485,Low Risk,Loyalists,Road Warriors,Loyalists,0,20,1,0.0,20,0.0,1.0,30150.0,20100,2,0
294273,Star,5565.69,Ontario,2018,Male,Divorced,Bachelor,0.11827968,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,3,1,2.0,3,0.0,1.0,7276.5,4851,3,0
831854,Star,5597.12,Ontario,2018,Female,Married,Bachelor,0.19889462,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,7,2,0.0,7,0.0,2.0,17026.5,11351,4,0
706007,Star,2659.71,British Columbia,2017,Male,Divorced,College,0.25108868,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,12,4,2.0,-5,0.0280506721820062,2.0,15472.0,15472,7,0
731254,Star,2659.71,New Brunswick,2018,Male,Divorced,College,1.0,Dormant,Dormant,Dormant,Sleeping/Lost,-1,0,0,0.0,0,0.0,0.0,0.0,0,0,2
889501,Star,2659.71,Saskatchewan,2017,Female,Divorced,College,0.93722606,High Risk,Sleeping/Lost,Occasional Flyers,Sleeping/Lost,4,8,4,1.0,-1,0.0,3.0,12993.0,12993,9,1
895994,Star,2659.71,Nova Scotia,2018,Male,Divorced,College,0.0036890025,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
918341,Star,2659.71,Ontario,2012,Male,Divorced,College,0.004333022,Low Risk,Loyalists,Road Warriors,Loyalists,3,27,11,0.0,6,0.0293833221751097,4.0,40329.0,40329,71,0
923761,Star,2659.71,Quebec,2014,Female,Divorced,College,0.0787758,Low Risk,Loyalists,Road Warriors,Loyalists,3,36,14,0.0,2,0.0315436241610738,4.0,56620.0,56620,45,0
925609,Star,2659.71,Quebec,2016,Male,Divorced,College,0.16806963,Low Risk,Loyalists,Road Warriors,Loyalists,1,17,9,0.0,3,0.0,4.0,19927.0,19927,23,0
283654,Star,2659.98,Ontario,2015,Male,Single,Bachelor,0.42973626,Medium Risk,Sleeping/Lost,Road Warriors,Sleeping/Lost,1,28,12,3.0,-7,0.0,4.0,37368.0,37368,34,1
319304,Star,2659.98,Alberta,2017,Male,Single,Bachelor,0.021502363,Low Risk,Loyalists,Road Warriors,Loyalists,1,19,7,0.0,2,0.0,4.0,34890.0,34890,12,0
846194,Star,2660.01,Ontario,2013,Male,Single,College,0.033409998,Low Risk,Loyalists,Road Warriors,Loyalists,3,35,10,0.0,9,0.0215001545185643,4.0,45302.0,45302,63,0
265226,Star,2660.93,Nova Scotia,2014,Female,Married,Bachelor,0.03869694,Low Risk,Loyalists,Road Warriors,Loyalists,3,34,10,0.0,8,0.0185850503951993,4.0,51493.0,51493,53,0
540551,Star,2660.93,Quebec,2016,Male,Married,Bachelor,0.015600817,Low Risk,Loyalists,Road Warriors,Loyalists,1,27,11,1.0,-5,0.0,4.0,35363.0,35363,27,0
235882,Star,2661.03,Ontario,2014,Male,Married,Bachelor,0.067222804,Low Risk,Loyalists,Road Warriors,Loyalists,1,21,10,2.0,-6,0.0224113968033356,4.0,28780.0,28780,44,0
263762,Star,2661.03,British Columbia,2016,Male,Married,Bachelor,0.011777255,Low Risk,Loyalists,Road Warriors,Loyalists,3,28,11,0.0,7,0.0,4.0,36007.0,36007,23,0
432302,Star,5642.75,Ontario,2018,Female,Married,Bachelor,0.03290219,Low Risk,Loyalists,Road Warriors,Loyalists,0,25,4,1.0,17,0.0,2.0,70389.0,46926,3,0
607856,Star,2661.73,Quebec,2012,Female,Married,High School or Below,0.03996366,Low Risk,Loyalists,Road Warriors,Loyalists,3,26,9,0.0,6,0.0214541857301842,4.0,48522.0,48522,74,0
295302,Star,2661.82,Quebec,2017,Female,Divorced,Bachelor,0.2501974,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,5,4,1.0,-3,0.0965500426673168,2.0,8203.0,8203,10,0
837012,Star,2661.82,New Brunswick,2018,Female,Divorced,Bachelor,0.07084198,Low Risk,Loyalists,Road Warriors,Loyalists,3,32,12,0.0,0,0.0397313107826311,4.0,54189.0,54189,0,0
592213,Star,2664.24,Ontario,2014,Female,Married,Bachelor,1.0,Dormant,Dormant,Dormant,Sleeping/Lost,-1,0,0,0.0,0,0.0,0.0,0.0,0,46,2
309584,Star,2665.22,British Columbia,2014,Male,Married,High School or Below,0.06166723,Low Risk,Loyalists,Road Warriors,Loyalists,1,25,11,0.0,2,0.0164640591966173,4.0,37840.0,37840,51,0
693926,Star,2665.22,Ontario,2013,Male,Married,High School or Below,1.0,Dormant,Dormant,Dormant,Sleeping/Lost,-1,0,0,0.0,0,0.0,0.0,0.0,0,63,2
512191,Star,2665.45,Alberta,2012,Female,Single,Bachelor,0.053562347,Low Risk,Loyalists,Road Warriors,Loyalists,1,20,7,0.0,2,0.0352847388305431,4.0,28851.0,28851,68,0
720765,Star,2665.45,Ontario,2015,Female,Single,Bachelor,0.016773919,Low Risk,Loyalists,Road Warriors,Loyalists,3,29,13,0.0,5,0.0,4.0,29553.0,29553,30,0
436569,Star,2665.74,Nova Scotia,2016,Male,Divorced,Bachelor,0.0080629485,Low Risk,Loyalists,Road Warriors,Loyalists,1,25,10,0.0,-1,0.0189256037573298,4.0,35983.0,35983,20,0
599145,Star,2665.74,Saskatchewan,2015,Male,Divorced,Bachelor,0.005123646,Low Risk,Loyalists,Road Warriors,Loyalists,1,33,8,0.0,3,0.0206393078171002,3.0,33286.0,33286,32,0
340574,Star,2666.05,Ontario,2017,Female,Married,Bachelor,0.07190433,Low Risk,Loyalists,Road Warriors,Loyalists,1,20,7,0.0,-1,0.0,4.0,32779.0,32779,11,0
877101,Star,2666.05,British Columbia,2017,Female,Married,Bachelor,0.64113533,Medium Risk,Sleeping/Lost,Road Warriors,Sleeping/Lost,1,20,7,3.0,-5,0.0424601451522858,4.0,32242.0,32242,16,0
865759,Star,2666.98,Ontario,2018,Male,Married,Bachelor,0.03322122,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,10,4,1.0,4,0.0,2.0,11112.0,11112,5,0
551975,Star,2667.27,Ontario,2014,Female,Married,Bachelor,0.16768968,Low Risk,Loyalists,Road Warriors,Loyalists,3,36,12,0.0,0,0.0,4.0,41004.0,41004,47,0
821216,Star,2667.27,Alberta,2016,Male,Married,Bachelor,0.0012736996,Low Risk,Loyalists,Road Warriors,Loyalists,3,26,12,0.0,6,0.0133588861958175,4.0,35482.0,35482,22,0
259342,Star,2668.66,Quebec,2017,Male,Married,Bachelor,0.05735441,Low Risk,Loyalists,Road Warriors,Loyalists,1,26,9,0.0,-1,0.0085772567524392,4.0,40689.0,40689,14,0
490774,Star,2668.66,Manitoba,2014,Female,Married,Bachelor,0.029490467,Low Risk,Loyalists,Road Warriors,Loyalists,3,31,14,0.0,-2,0.0353366489739624,4.0,47854.0,47854,51,0
906852,Star,2668.73,Ontario,2014,Male,Married,Bachelor,0.024816351,Low Risk,Loyalists,Road Warriors,Loyalists,3,31,12,1.0,-2,0.0225309669393976,4.0,57077.0,57077,43,0
913233,Star,2670.64,Ontario,2013,Female,Single,Bachelor,0.23664689,Low Risk,Loyalists,Road Warriors,Loyalists,1,15,7,0.0,7,0.0512770444427087,4.0,25606.0,25606,60,0
573995,Star,2670.8,Ontario,2017,Female,Single,College,0.0089151915,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,0,0,0.0,0,0.0,0.0,0.0,0,6,0
845580,Star,2671.17,Ontario,2015,Female,Married,High School or Below,0.034846365,Low Risk,Loyalists,Road Warriors,Loyalists,3,43,14,0.0,3,0.0,4.0,51124.0,51124,41,0
262305,Star,2671.3,New Brunswick,2017,Male,Married,Bachelor,0.48586744,Medium Risk,Sleeping/Lost,Road Warriors,Sleeping/Lost,1,14,5,0.0,-3,0.0572454583861428,3.0,18936.0,18936,7,0
790366,Star,2671.3,Quebec,2013,Female,Married,Bachelor,1.0,Dormant,Dormant,Dormant,Sleeping/Lost,-1,0,0,0.0,0,0.0,0.0,0.0,0,60,2
453876,Star,2671.82,British Columbia,2018,Male,Married,Bachelor,0.0007055091,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
956908,Star,2671.82,Ontario,2015,Male,Married,Bachelor,0.10278059,Low Risk,Loyalists,Road Warriors,Loyalists,1,21,8,0.0,1,0.0,4.0,28218.0,28218,33,0
262099,Star,2672.1,Ontario,2013,Male,Married,Bachelor,0.01898662,Low Risk,Loyalists,Road Warriors,Loyalists,3,31,10,2.0,-6,0.0222968061909444,4.0,46778.0,46778,64,0
500759,Star,2672.1,Alberta,2012,Female,Married,Bachelor,0.014884128,Low Risk,Loyalists,Road Warriors,Loyalists,1,22,12,2.0,-4,0.0382990281885676,4.0,33134.0,33134,72,0
644163,Star,2673.32,Ontario,2015,Female,Married,Bachelor,0.1003751,Low Risk,Loyalists,Road Warriors,Loyalists,3,28,10,1.0,1,0.0,4.0,45564.0,45564,38,0
504078,Star,5658.91,Ontario,2018,Female,Single,College,0.15301391,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,6,3,2.0,-2,0.0384311660963411,2.0,11397.0,7598,3,0
636017,Star,2674.08,Quebec,2018,Female,Married,Bachelor,0.0633511,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,8,3,0.0,6,0.0,3.0,7969.0,7969,5,0
780423,Star,2674.08,Manitoba,2012,Female,Married,Bachelor,0.0031897423,Low Risk,Loyalists,Road Warriors,Loyalists,1,25,10,0.0,6,0.0304962894248608,4.0,34496.0,34496,68,0
222748,Star,2674.23,Saskatchewan,2014,Male,Married,Bachelor,0.17708427,Low Risk,Loyalists,Road Warriors,Loyalists,3,36,14,1.0,2,0.0062352801640149,4.0,59019.0,59019,49,0
839328,Star,2674.23,Nova Scotia,2012,Male,Married,Bachelor,0.000449628,Low Risk,Loyalists,Road Warriors,Loyalists,1,27,11,0.0,8,0.0481927710843373,4.0,34196.0,34196,71,0
172987,Star,2674.73,British Columbia,2013,Female,Single,Bachelor,0.02386694,Low Risk,Loyalists,Road Warriors,Loyalists,1,26,9,0.0,3,0.0598933563914108,4.0,34695.0,34695,60,0
188470,Star,2674.73,British Columbia,2015,Male,Single,Bachelor,0.9991302,High Risk,Sleeping/Lost,Fading Flyers,Sleeping/Lost,2,15,4,8.0,0,0.0,4.0,19034.0,19034,32,1
237492,Star,2674.73,Quebec,2017,Female,Single,Bachelor,0.16688284,Low Risk,Loyalists,Road Warriors,Loyalists,1,17,5,0.0,0,0.0398088473848042,3.0,22809.0,22809,11,0
346390,Star,2674.73,British Columbia,2018,Male,Single,Bachelor,0.013530418,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,4,3,0.0,4,0.0,2.0,7012.0,7012,5,0
375792,Star,2674.73,Ontario,2017,Male,Single,Bachelor,0.13530591,Low Risk,Loyalists,Road Warriors,Loyalists,1,12,6,0.0,-6,0.0,3.0,13759.0,13759,7,0
616350,Star,2674.73,Quebec,2017,Male,Single,Bachelor,0.9569691,High Risk,Sleeping/Lost,Road Warriors,Sleeping/Lost,1,14,5,3.0,-5,0.0,3.0,26071.0,26071,10,0
652374,Star,2674.73,New Brunswick,2017,Female,Single,Bachelor,0.8363496,High Risk,Sleeping/Lost,Occasional Flyers,Sleeping/Lost,4,10,2,3.0,-3,0.0,2.0,19949.0,19949,12,0
724435,Star,2674.73,Quebec,2016,Male,Single,Bachelor,0.043400925,Low Risk,Loyalists,Road Warriors,Loyalists,1,25,10,0.0,3,0.0,4.0,28554.0,28554,23,0
764227,Star,2674.73,Quebec,2015,Male,Single,Bachelor,1.0,Dormant,Dormant,Dormant,Sleeping/Lost,-1,0,0,0.0,0,0.0,0.0,0.0,0,36,2
770327,Star,2674.73,Ontario,2015,Male,Single,Bachelor,0.24993558,Low Risk,Loyalists,Road Warriors,Loyalists,3,36,14,2.0,0,0.0196972303457767,4.0,58130.0,58130,32,0
851562,Star,2674.73,British Columbia,2015,Female,Single,Bachelor,0.18905556,Low Risk,Loyalists,Road Warriors,Loyalists,3,29,12,0.0,8,0.0197974418300082,4.0,45814.0,45814,40,0
917779,Star,2675.03,Ontario,2013,Female,Single,Bachelor,0.08867516,Low Risk,Loyalists,Road Warriors,Loyalists,1,21,11,2.0,-2,0.0,4.0,33372.0,33372,60,0
585066,Star,2675.57,Quebec,2018,Male,Married,Bachelor,1.0,Dormant,Dormant,Dormant,Sleeping/Lost,-1,0,0,0.0,0,0.0,0.0,0.0,0,0,2
694723,Star,2675.57,New Brunswick,2015,Female,Married,Bachelor,0.12366091,Low Risk,Loyalists,Road Warriors,Loyalists,1,20,8,0.0,1,0.0353227395910322,4.0,32472.0,32472,34,0
157731,Star,2676.87,Ontario,2016,Female,Married,Bachelor,0.020080091,Low Risk,Loyalists,Road Warriors,Loyalists,3,29,13,0.0,8,0.0256243036873997,4.0,36801.0,36801,23,0
780140,Star,2676.87,Alberta,2015,Female,Married,Bachelor,0.021879992,Low Risk,Loyalists,Road Warriors,Loyalists,3,39,13,0.0,11,0.0,4.0,57109.0,57109,36,0
356558,Star,2676.95,New Brunswick,2013,Male,Married,College,0.0521737,Low Risk,Loyalists,Road Warriors,Loyalists,1,24,11,0.0,4,0.0348066462562791,4.0,33643.0,33643,63,0
890673,Star,2676.95,Quebec,2017,Male,Married,College,0.34787786,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,7,4,1.0,3,0.0,3.0,10160.0,10160,10,0
322955,Star,2677.22,Quebec,2018,Male,Divorced,Bachelor,0.0012301878,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
873761,Star,2677.22,Manitoba,2018,Male,Divorced,Bachelor,0.060097188,Low Risk,Loyalists,Road Warriors,Loyalists,1,22,8,2.0,2,0.0,4.0,39657.0,39657,0,0
591841,Star,2677.28,Ontario,2014,Male,Married,College,0.119532235,Low Risk,Loyalists,Road Warriors,Loyalists,3,28,9,0.0,3,0.0111861861861861,4.0,39960.0,39960,42,0
827172,Star,2677.28,British Columbia,2013,Female,Married,College,0.016802646,Low Risk,Loyalists,Road Warriors,Loyalists,3,32,13,1.0,2,0.0199839710084326,4.0,57396.0,57396,61,0
607769,Star,5678.05,Ontario,2018,Female,Married,College,0.014048475,Low Risk,Loyalists,Road Warriors,Loyalists,0,36,2,0.0,36,0.0,2.0,54672.0,36448,2,0
504219,Star,2677.5,Ontario,2013,Male,Married,Bachelor,0.007235733,Low Risk,Loyalists,Road Warriors,Loyalists,3,37,14,0.0,3,0.0085624049596444,4.0,42745.0,42745,63,0
130439,Star,2678.06,Alberta,2017,Female,Married,Bachelor,0.994013,High Risk,Sleeping/Lost,Road Warriors,Sleeping/Lost,1,12,5,5.0,-2,0.0,3.0,15144.0,15144,13,1
429308,Star,2678.06,Ontario,2014,Male,Married,Bachelor,0.008270992,Low Risk,Loyalists,Road Warriors,Loyalists,3,36,13,1.0,-2,0.011216090337053,4.0,52603.0,52603,44,0
578013,Star,2678.46,Ontario,2015,Male,Single,College,0.07955272,Low Risk,Loyalists,Road Warriors,Loyalists,1,22,8,1.0,4,0.0138596989491621,3.0,35210.0,35210,37,0
772960,Star,2679.69,Ontario,2013,Male,Single,Bachelor,0.0050077983,Low Risk,Loyalists,Road Warriors,Loyalists,3,27,10,0.0,2,0.0343658931462493,4.0,46325.0,46325,65,0
294172,Star,5749.88,Ontario,2018,Male,Divorced,Bachelor,0.1874312,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,15,3,1.0,7,0.012943886274676,1.0,35383.5,23589,3,0
391564,Star,2680.9,Ontario,2013,Female,Married,Bachelor,0.0052251546,Low Risk,Loyalists,Road Warriors,Loyalists,3,35,14,0.0,2,0.0,3.0,50884.0,50884,64,0
218373,Star,2681.33,British Columbia,2014,Female,Married,College,1.0,Dormant,Dormant,Dormant,Sleeping/Lost,-1,0,0,0.0,0,0.0,0.0,0.0,0,52,2
715640,Star,2681.33,Quebec,2012,Female,Married,College,0.0038762542,Low Risk,Loyalists,Road Warriors,Loyalists,3,37,13,0.0,10,0.0358278949267044,4.0,60986.0,60986,66,0
442282,Star,2682.42,Ontario,2014,Female,Married,Doctor,0.06796233,Low Risk,Loyalists,Road Warriors,Loyalists,1,24,10,1.0,1,0.015445041639596,4.0,33862.0,33862,46,0
902852,Star,2682.42,British Columbia,2017,Male,Married,Doctor,0.013200106,Low Risk,Loyalists,Road Warriors,Loyalists,1,18,6,0.0,4,0.0,3.0,29860.0,29860,6,0
306051,Star,2682.7,Manitoba,2015,Male,Married,Bachelor,0.08072566,Low Risk,Loyalists,Road Warriors,Loyalists,1,18,10,3.0,-3,0.0423375745974552,4.0,26643.0,26643,34,0
586191,Star,2682.7,Quebec,2012,Female,Married,Bachelor,0.0010781505,Low Risk,Loyalists,Road Warriors,Loyalists,1,18,9,1.0,-1,0.0159926791005752,3.0,22948.0,22948,69,0
